## 1.1.1
## assembly	: /home/users/sc1830/testing/filtered_contigs.fasta
## coverage	 bam0 - /home/users/sc1830/testing/sorted_mapped.bam
## taxonomy	 tax0 - /home/users/sc1830/testing/filtered.megablast.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6%s	superkingdom.s.7%s	superkingdom.c.8	phylum.t.9%s	phylum.s.10%s	phylum.c.11	order.t.12%s	order.s.13%s	order.c.14	family.t.15%s	family.s.16%s	family.c.17	genus.t.18%s	genus.s.19%s	genus.c.20	species.t.21%s	species.s.22%s	species.c.23
NODE_1032_length_412_cov_0.775439	412	0.4636	0	1.1463	undef	2290.0	0	Pseudomonadota	2290.0	0	Enterobacterales	2290.0	0	Enterobacteriaceae	2290.0	0	Escherichia	2290.0	0	Escherichia coli	2290.0	0
NODE_1033_length_412_cov_0.757895	412	0.5777	0	1.1463	undef	2875.0	0	Pseudomonadota	2875.0	0	Enterobacterales	2875.0	0	Enterobacteriaceae	2875.0	0	Escherichia	2875.0	0	Escherichia coli	2875.0	0
NODE_1035_length_411_cov_1.746479	411	0.5255	0	2.2981	undef	3765.0	0	Pseudomonadota	3765.0	0	Enterobacterales	3765.0	0	Enterobacteriaceae	3765.0	0	Escherichia	3765.0	0	Escherichia coli	3765.0	0
NODE_1038_length_411_cov_1.250000	411	0.5304	0	1.7236	undef	3410.0	0	Pseudomonadota	3410.0	0	Enterobacterales	3410.0	0	Enterobacteriaceae	3410.0	0	Escherichia	3410.0	0	Escherichia coli	3410.0	0
NODE_1047_length_411_cov_0.834507	411	0.5036	0	1.149	undef	3390.0	0	Pseudomonadota	3390.0	0	Enterobacterales	3390.0	0	Enterobacteriaceae	3390.0	0	Escherichia	3390.0	0	Escherichia coli	3390.0	0
NODE_1056_length_410_cov_0.876325	410	0.5927	0	1.1518	undef	3760.0	0	Pseudomonadota	3760.0	0	Enterobacterales	3760.0	0	Enterobacteriaceae	3760.0	0	Escherichia	3760.0	0	Escherichia coli	3760.0	0
NODE_1058_length_410_cov_0.851590	410	0.5683	0	1.1518	undef	3272.0	0	Pseudomonadota	3272.0	0	Enterobacterales	3272.0	0	Enterobacteriaceae	3272.0	0	Escherichia	3272.0	0	Escherichia coli	3272.0	0
NODE_1066_length_409_cov_1.329787	409	0.5575	0	4.0413	undef	3505.0	0	Pseudomonadota	3505.0	0	Enterobacterales	3505.0	0	Enterobacteriaceae	3505.0	0	Escherichia	3505.0	0	Escherichia coli	3505.0	0
NODE_1071_length_409_cov_0.808511	409	0.4768	0	1.1547	undef	3125.0	0	Pseudomonadota	3125.0	0	Enterobacterales	3125.0	0	Enterobacteriaceae	3125.0	0	Escherichia	3125.0	0	Escherichia coli	3125.0	0
NODE_1077_length_408_cov_158.701068	408	0.6078	0	344.9319	undef	3770.0	0	Pseudomonadota	3770.0	0	Enterobacterales	3770.0	0	Enterobacteriaceae	3770.0	0	Escherichia	3770.0	0	Escherichia coli	3770.0	0
NODE_1081_length_408_cov_0.982206	408	0.5245	0	1.7362	undef	3770.0	0	Pseudomonadota	3770.0	0	Enterobacterales	3770.0	0	Enterobacteriaceae	3770.0	0	Escherichia	3770.0	0	Escherichia coli	3770.0	0
NODE_1089_length_408_cov_0.836299	408	0.4975	0	1.1575	undef	3380.0	0	Pseudomonadota	3380.0	0	Enterobacterales	3380.0	0	Enterobacteriaceae	3380.0	0	Escherichia	3380.0	0	Escherichia coli	3380.0	0
NODE_1091_length_408_cov_0.814947	408	0.5172	0	1.1575	undef	3770.0	0	Pseudomonadota	3016.0	1	Enterobacterales	3016.0	1	Enterobacteriaceae	3016.0	1	Escherichia	3016.0	1	Escherichia coli	3016.0	1
NODE_1092_length_408_cov_0.743772	408	0.5098	0	1.1575	undef	3325.0	0	Pseudomonadota	3325.0	0	Enterobacterales	3325.0	0	Enterobacteriaceae	3325.0	0	Escherichia	3325.0	0	Escherichia coli	3325.0	0
NODE_1093_length_407_cov_1.700000	407	0.5799	0	2.3207	undef	3760.0	0	Pseudomonadota	3760.0	0	Enterobacterales	3760.0	0	Enterobacteriaceae	3760.0	0	Escherichia	3760.0	0	Escherichia coli	3760.0	0
NODE_1097_length_407_cov_0.885714	407	0.3857	0	1.1603	undef	3760.0	0	Pseudomonadota	3760.0	0	Enterobacterales	3760.0	0	Enterobacteriaceae	3760.0	0	Escherichia	3760.0	0	Escherichia coli	3760.0	0
NODE_1098_length_407_cov_0.885714	407	0.602	0	1.1603	undef	3760.0	0	Pseudomonadota	3760.0	0	Enterobacterales	3760.0	0	Enterobacteriaceae	3760.0	0	Escherichia	3760.0	0	Escherichia coli	3760.0	0
NODE_1103_length_407_cov_0.835714	407	0.4496	0	0.5802	undef	2840.0	0	Pseudomonadota	2840.0	0	Enterobacterales	2840.0	0	Enterobacteriaceae	2840.0	0	Escherichia	2840.0	0	Escherichia coli	1698.0	2
NODE_1105_length_406_cov_2.304659	406	0.4704	0	3.4896	undef	3635.0	0	Pseudomonadota	3635.0	0	Enterobacterales	3635.0	0	Enterobacteriaceae	3635.0	0	Escherichia	3635.0	0	Escherichia coli	3635.0	0
NODE_1106_length_406_cov_1.329749	406	0.5197	0	0.5816	undef	3615.0	0	Pseudomonadota	3615.0	0	Enterobacterales	3615.0	0	Enterobacteriaceae	3615.0	0	Escherichia	3615.0	0	Escherichia coli	3615.0	0
NODE_1118_length_405_cov_0.892086	405	0.4321	0	1.1661	undef	3745.0	0	Pseudomonadota	3745.0	0	Enterobacterales	3745.0	0	Enterobacteriaceae	3745.0	0	Escherichia	3745.0	0	Escherichia coli	3745.0	0
NODE_1125_length_404_cov_0.895307	404	0.4851	0	1.169	undef	3735.0	0	Pseudomonadota	3735.0	0	Enterobacterales	3735.0	0	Enterobacteriaceae	3735.0	0	Escherichia	3735.0	0	Escherichia coli	3735.0	0
NODE_1131_length_404_cov_0.819495	404	0.4728	0	1.169	undef	2680.0	0	Pseudomonadota	2680.0	0	Enterobacterales	2680.0	0	Enterobacteriaceae	2680.0	0	Escherichia	2680.0	0	Escherichia coli	2680.0	0
NODE_1135_length_403_cov_1.181159	403	0.5186	0	1.1719	undef	3660.0	0	Pseudomonadota	3660.0	0	Enterobacterales	3660.0	0	Enterobacteriaceae	3660.0	0	Escherichia	3338.0	1	Escherichia coli	3338.0	2
NODE_1136_length_403_cov_1.134058	403	0.5806	0	1.7578	undef	3640.0	0	Pseudomonadota	3640.0	0	Enterobacterales	3640.0	0	Enterobacteriaceae	3640.0	0	Escherichia	3640.0	0	Escherichia coli	3640.0	0
NODE_1137_length_403_cov_0.898551	403	0.5062	0	0.5859	undef	3505.0	0	Pseudomonadota	3505.0	0	Enterobacterales	3505.0	0	Enterobacteriaceae	3505.0	0	Escherichia	3505.0	0	Escherichia coli	3505.0	0
NODE_1138_length_403_cov_0.898551	403	0.5409	0	1.1719	undef	3564.0	0	Pseudomonadota	3564.0	0	Enterobacterales	3564.0	0	Enterobacteriaceae	3564.0	0	Escherichia	3564.0	0	Escherichia fergusonii	2118.0	1
NODE_1139_length_403_cov_0.833333	403	0.5236	0	1.1719	undef	2836.0	0	Pseudomonadota	2836.0	0	Enterobacterales	2836.0	0	Enterobacteriaceae	2836.0	0	Escherichia	2836.0	0	Escherichia coli	2836.0	0
NODE_1140_length_403_cov_0.826087	403	0.4888	0	1.1719	undef	3310.0	0	Pseudomonadota	3310.0	0	Enterobacterales	3310.0	0	Enterobacteriaceae	3310.0	0	Escherichia	3310.0	0	Escherichia coli	3310.0	0
NODE_1143_length_402_cov_1.781818	402	0.4801	0	2.3495	undef	3478.0	0	Pseudomonadota	3478.0	0	Enterobacterales	3478.0	0	Enterobacteriaceae	3478.0	0	Escherichia	3478.0	0	Escherichia coli	3478.0	0
NODE_1144_length_402_cov_1.774545	402	0.3308	0	2.3495	undef	3670.0	0	Pseudomonadota	3670.0	0	Enterobacterales	3670.0	0	Enterobacteriaceae	3670.0	0	Escherichia	3670.0	0	Escherichia coli	3670.0	0
NODE_1145_length_402_cov_1.352727	402	0.49	0	2.3495	undef	3715.0	0	Pseudomonadota	3715.0	0	Enterobacterales	3715.0	0	Enterobacteriaceae	3715.0	0	Escherichia	3715.0	0	Escherichia coli	3715.0	0
NODE_1147_length_402_cov_0.901818	402	0.4751	0	1.1748	undef	3414.0	0	Pseudomonadota	3414.0	0	Enterobacterales	3414.0	0	Enterobacteriaceae	3414.0	0	Escherichia	3414.0	0	Escherichia coli	3414.0	0
NODE_1148_length_402_cov_0.901818	402	0.5174	0	1.1748	undef	3660.0	0	Pseudomonadota	3660.0	0	Enterobacterales	3660.0	0	Enterobacteriaceae	3660.0	0	Escherichia	3660.0	0	Escherichia coli	3660.0	0
NODE_1153_length_402_cov_0.901818	402	0.5224	0	0.5874	undef	3550.0	0	Pseudomonadota	3550.0	0	Enterobacterales	3550.0	0	Enterobacteriaceae	3550.0	0	Escherichia	3550.0	0	Escherichia coli	3550.0	0
NODE_1157_length_402_cov_0.821818	402	0.5373	0	1.1748	undef	3410.0	0	Pseudomonadota	3410.0	0	Enterobacterales	3410.0	0	Enterobacteriaceae	3410.0	0	Escherichia	3410.0	0	Escherichia coli	3410.0	0
NODE_1158_length_402_cov_0.767273	402	0.5871	0	1.1748	undef	2720.0	0	Pseudomonadota	2720.0	0	Enterobacterales	2720.0	0	Enterobacteriaceae	2720.0	0	Escherichia	2720.0	0	Escherichia coli	2720.0	0
NODE_1162_length_401_cov_314.985401	401	0.601	0	562.3495	undef	3705.0	0	Pseudomonadota	3705.0	0	Enterobacterales	3705.0	0	Enterobacteriaceae	3705.0	0	Escherichia	3705.0	0	Escherichia coli	3705.0	0
NODE_1163_length_401_cov_1.434307	401	0.5112	0	1.7665	undef	3485.0	0	Pseudomonadota	3485.0	0	Enterobacterales	3485.0	0	Enterobacteriaceae	3287.0	1	Escherichia	2495.0	2	Escherichia coli	2495.0	5
NODE_1164_length_401_cov_0.905109	401	0.4638	0	1.1777	undef	3400.0	0	Pseudomonadota	3400.0	0	Enterobacterales	3400.0	0	Enterobacteriaceae	3400.0	0	Escherichia	3400.0	0	Escherichia coli	3400.0	0
NODE_1169_length_401_cov_0.547445	401	0.4389	0	1.1777	undef	925.0	0	Pseudomonadota	925.0	0	Enterobacterales	925.0	0	Enterobacteriaceae	925.0	0	Escherichia	925.0	0	Escherichia coli	925.0	0
NODE_1172_length_400_cov_1.622711	400	0.4525	0	2.3613	undef	3596.0	0	Pseudomonadota	2857.0	1	Enterobacterales	2857.0	1	Enterobacteriaceae	2857.0	1	Escherichia	2857.0	1	Escherichia coli	2151.0	2
NODE_1173_length_400_cov_0.908425	400	0.5675	0	1.1806	undef	3695.0	0	Pseudomonadota	3695.0	0	Enterobacterales	3695.0	0	Enterobacteriaceae	3695.0	0	Escherichia	3695.0	0	Escherichia coli	3695.0	0
NODE_1175_length_400_cov_0.908425	400	0.4975	0	1.1806	undef	3670.0	0	Pseudomonadota	3670.0	0	Enterobacterales	3670.0	0	Enterobacteriaceae	3670.0	0	Escherichia	3670.0	0	Escherichia coli	2936.0	1
NODE_1185_length_400_cov_0.868132	400	0.4525	0	1.1806	undef	3135.0	0	Pseudomonadota	3135.0	0	Enterobacterales	3135.0	0	Enterobacteriaceae	3135.0	0	Escherichia	3135.0	0	Escherichia coli	3135.0	0
NODE_1186_length_400_cov_0.846154	400	0.45	0	1.1806	undef	3200.0	0	Pseudomonadota	3200.0	0	Enterobacterales	3200.0	0	Enterobacteriaceae	3200.0	0	Escherichia	3200.0	0	Escherichia coli	3200.0	0
NODE_1187_length_400_cov_0.813187	400	0.47	0	1.1806	undef	3140.0	0	Pseudomonadota	3140.0	0	Enterobacterales	3140.0	0	Enterobacteriaceae	3140.0	0	Escherichia	3140.0	0	Escherichia coli	3140.0	0
NODE_1188_length_400_cov_0.776557	400	0.4275	0	1.1806	undef	2700.0	0	Pseudomonadota	2700.0	0	Enterobacterales	2700.0	0	Enterobacteriaceae	2700.0	0	Escherichia	2700.0	0	Escherichia coli	2700.0	0
NODE_1190_length_400_cov_0.758242	400	0.295	0	1.1806	undef	2755.0	0	Pseudomonadota	2755.0	0	Enterobacterales	2755.0	0	Enterobacteriaceae	2755.0	0	Escherichia	2755.0	0	Escherichia coli	2755.0	0
NODE_1191_length_399_cov_2.496324	399	0.584	0	0.0	undef	3605.0	0	Pseudomonadota	3605.0	0	Enterobacterales	3605.0	0	Enterobacteriaceae	3605.0	0	Escherichia	3605.0	0	Escherichia coli	3605.0	0
NODE_1193_length_399_cov_1.555147	399	0.5439	0	2.3672	undef	3660.0	0	Pseudomonadota	3660.0	0	Enterobacterales	3660.0	0	Enterobacteriaceae	3660.0	0	Escherichia	3660.0	0	Escherichia coli	3660.0	0
NODE_1196_length_399_cov_0.911765	399	0.5915	0	1.1836	undef	3685.0	0	Pseudomonadota	3685.0	0	Enterobacterales	3685.0	0	Enterobacteriaceae	3685.0	0	Escherichia	3685.0	0	Escherichia coli	3685.0	0
NODE_1197_length_399_cov_0.911765	399	0.5138	0	1.1836	undef	3416.0	0	Pseudomonadota	3416.0	0	Enterobacterales	3416.0	0	Enterobacteriaceae	3416.0	0	Escherichia	3416.0	0	Escherichia coli	3416.0	0
NODE_1198_length_399_cov_0.911765	399	0.4987	0	1.1836	undef	3685.0	0	Pseudomonadota	3685.0	0	Enterobacterales	3685.0	0	Enterobacteriaceae	3685.0	0	Escherichia	3685.0	0	Escherichia coli	3685.0	0
NODE_1200_length_399_cov_0.911765	399	0.5564	0	1.1836	undef	3005.0	0	Pseudomonadota	3005.0	0	Enterobacterales	3005.0	0	Enterobacteriaceae	3005.0	0	Escherichia	3005.0	0	Escherichia coli	3005.0	0
NODE_1202_length_399_cov_0.900735	399	0.594	0	1.1836	undef	2936.0	0	Pseudomonadota	2936.0	0	Enterobacterales	2936.0	0	Enterobacteriaceae	2936.0	0	Escherichia	2936.0	0	Escherichia coli	2936.0	0
NODE_1204_length_399_cov_0.871324	399	0.5539	0	99.4223	undef	2265.0	0	Pseudomonadota	2265.0	0	Enterobacterales	2265.0	0	Enterobacteriaceae	2265.0	0	Escherichia	2265.0	0	Escherichia coli	2265.0	0
NODE_1209_length_398_cov_1.431734	398	0.5678	0	6.5261	undef	3465.0	0	Pseudomonadota	3465.0	0	Enterobacterales	3465.0	0	Enterobacteriaceae	3465.0	0	Escherichia	3465.0	0	Escherichia coli	3465.0	0
NODE_1215_length_398_cov_0.915129	398	0.5628	0	1.1866	undef	3680.0	0	Pseudomonadota	3680.0	0	Enterobacterales	3680.0	0	Enterobacteriaceae	3680.0	0	Escherichia	3680.0	0	Escherichia coli	3680.0	0
NODE_1216_length_398_cov_0.904059	398	0.5377	0	1.1866	undef	3320.0	0	Pseudomonadota	3320.0	0	Enterobacterales	3320.0	0	Enterobacteriaceae	3320.0	0	Escherichia	3320.0	0	Escherichia coli	3320.0	0
NODE_1217_length_398_cov_0.896679	398	0.6005	0	1.1866	undef	3125.0	0	Pseudomonadota	3125.0	0	Enterobacterales	3125.0	0	Enterobacteriaceae	3125.0	0	Escherichia	3125.0	0	Escherichia coli	3125.0	0
NODE_1218_length_398_cov_0.833948	398	0.4724	0	1.1866	undef	1830.0	0	Pseudomonadota	1830.0	0	Enterobacterales	1830.0	0	Enterobacteriaceae	1830.0	0	Escherichia	1830.0	0	Escherichia coli	1830.0	0
NODE_1219_length_398_cov_0.833948	398	0.4573	0	1.1866	undef	3205.0	0	Pseudomonadota	3205.0	0	Enterobacterales	3205.0	0	Enterobacteriaceae	3205.0	0	Escherichia	3205.0	0	Escherichia coli	3205.0	0
NODE_1223_length_397_cov_1.725926	397	0.466	0	2.3791	undef	3670.0	0	Pseudomonadota	3670.0	0	Enterobacterales	3670.0	0	Enterobacteriaceae	3670.0	0	Escherichia	3670.0	0	Escherichia coli	3670.0	0
NODE_1226_length_397_cov_0.918519	397	0.6474	0	1.1896	undef	3646.0	0	Pseudomonadota	3646.0	0	Enterobacterales	3646.0	0	Enterobacteriaceae	3646.0	0	Escherichia	3646.0	0	Escherichia coli	3646.0	0
NODE_1232_length_397_cov_0.829630	397	0.602	0	1.1896	undef	2365.0	0	Pseudomonadota	2365.0	0	Enterobacterales	2365.0	0	Enterobacteriaceae	2365.0	0	Escherichia	2365.0	0	Escherichia coli	2365.0	0
NODE_1233_length_397_cov_0.792593	397	0.2695	0	1.1896	undef	3095.0	0	Pseudomonadota	3095.0	0	Enterobacterales	3095.0	0	Enterobacteriaceae	3095.0	0	Escherichia	3095.0	0	Escherichia coli	3095.0	0
NODE_1234_length_396_cov_4.390335	396	0.5682	0	7.1554	undef	3660.0	0	Pseudomonadota	3660.0	0	Enterobacterales	3660.0	0	Enterobacteriaceae	3660.0	0	Escherichia	3660.0	0	Escherichia coli	3660.0	0
NODE_1236_length_396_cov_1.843866	396	0.4571	0	2.3851	undef	3660.0	0	Pseudomonadota	2928.0	1	Enterobacterales	2928.0	1	Enterobacteriaceae	2928.0	1	Escherichia	2928.0	1	Escherichia coli	2928.0	1
NODE_1243_length_396_cov_0.914498	396	0.4848	0	0.5963	undef	3440.0	0	Pseudomonadota	3440.0	0	Enterobacterales	3440.0	0	Enterobacteriaceae	3440.0	0	Escherichia	3440.0	0	Escherichia coli	3440.0	0
NODE_1245_length_396_cov_0.858736	396	0.3081	0	1.1926	undef	3030.0	0	Pseudomonadota	3030.0	0	Enterobacterales	3030.0	0	Enterobacteriaceae	3030.0	0	Escherichia	3030.0	0	Escherichia coli	3030.0	0
NODE_1252_length_395_cov_0.925373	395	0.5772	0	1.1956	undef	3650.0	0	Pseudomonadota	3650.0	0	Enterobacterales	3650.0	0	Enterobacteriaceae	3650.0	0	Escherichia	3650.0	0	Escherichia coli	3650.0	0
NODE_1253_length_395_cov_0.925373	395	0.4405	0	1.1956	undef	3650.0	0	Pseudomonadota	3650.0	0	Enterobacterales	3650.0	0	Enterobacteriaceae	3650.0	0	Escherichia	3650.0	0	Escherichia coli	3650.0	0
NODE_1257_length_395_cov_0.917910	395	0.5975	0	0.5978	undef	3345.0	0	Pseudomonadota	3345.0	0	Enterobacterales	3345.0	0	Enterobacteriaceae	3345.0	0	Escherichia	3345.0	0	Escherichia coli	3345.0	0
NODE_1258_length_395_cov_0.910448	395	0.5342	0	1.1956	undef	3485.0	0	Pseudomonadota	3485.0	0	Enterobacterales	3485.0	0	Enterobacteriaceae	3485.0	0	Escherichia	3485.0	0	Escherichia coli	3485.0	0
NODE_1259_length_395_cov_0.895522	395	0.4962	0	1.1956	undef	3235.0	0	Pseudomonadota	3235.0	0	Enterobacterales	3235.0	0	Enterobacteriaceae	3235.0	0	Escherichia	3235.0	0	Escherichia coli	3235.0	0
NODE_1261_length_395_cov_0.850746	395	0.5443	0	1.1956	undef	3345.0	0	Pseudomonadota	3345.0	0	Enterobacterales	3345.0	0	Enterobacteriaceae	3345.0	0	Escherichia	3345.0	0	Escherichia coli	3345.0	0
NODE_1266_length_394_cov_1.131086	394	0.533	0	0.5993	undef	3505.0	0	Pseudomonadota	3505.0	0	Enterobacterales	3505.0	0	Enterobacteriaceae	3505.0	0	Escherichia	3505.0	0	Escherichia coli	3505.0	0
NODE_1269_length_394_cov_0.928839	394	0.3096	0	1.1986	undef	3640.0	0	Pseudomonadota	3640.0	0	Enterobacterales	3640.0	0	Enterobacteriaceae	3640.0	0	Escherichia	2912.0	1	Escherichia coli	2912.0	1
NODE_1271_length_394_cov_0.928839	394	0.3426	0	1.1986	undef	3310.0	0	Pseudomonadota	3310.0	0	Enterobacterales	3310.0	0	Enterobacteriaceae	3310.0	0	Escherichia	3310.0	0	Escherichia coli	3310.0	0
NODE_1274_length_394_cov_0.928839	394	0.4924	0	1.1986	undef	3280.0	0	Pseudomonadota	3280.0	0	Enterobacterales	3280.0	0	Enterobacteriaceae	3280.0	0	Escherichia	3280.0	0	Escherichia coli	3280.0	0
NODE_1275_length_394_cov_0.902622	394	0.5838	0	2.3972	undef	2840.0	0	Pseudomonadota	2840.0	0	Enterobacterales	2840.0	0	Enterobacteriaceae	2840.0	0	Escherichia	2736.0	1	Escherichia coli	2736.0	1
NODE_1276_length_394_cov_0.846442	394	0.4442	0	1.1986	undef	3585.0	0	Pseudomonadota	3585.0	0	Enterobacterales	3585.0	0	Enterobacteriaceae	3585.0	0	Escherichia	3585.0	0	Escherichia coli	2868.0	1
NODE_1277_length_394_cov_0.831461	394	0.5127	0	1.1986	undef	3280.0	0	Pseudomonadota	3280.0	0	Enterobacterales	3280.0	0	Enterobacteriaceae	3280.0	0	Escherichia	3280.0	0	Escherichia coli	3280.0	0
NODE_1279_length_394_cov_0.651685	394	0.467	0	1.1986	undef	2186.0	0	Pseudomonadota	2186.0	0	Enterobacterales	2186.0	0	Enterobacteriaceae	2186.0	0	Escherichia	2186.0	0	Escherichia coli	2186.0	0
NODE_1293_length_393_cov_0.857143	393	0.4758	0	1.2017	undef	3020.0	0	Pseudomonadota	3020.0	0	Enterobacterales	3020.0	0	Enterobacteriaceae	3020.0	0	Escherichia	3020.0	0	Escherichia coli	3020.0	0
NODE_1297_length_392_cov_1.573585	392	0.5153	0	2.4095	undef	3583.0	0	Pseudomonadota	3583.0	0	Enterobacterales	3583.0	0	Enterobacteriaceae	3583.0	0	Escherichia	3583.0	0	Escherichia coli	3583.0	0
NODE_1308_length_392_cov_0.935849	392	0.4541	0	1.2047	undef	3400.0	0	Pseudomonadota	3400.0	0	Enterobacterales	3400.0	0	Enterobacteriaceae	3400.0	0	Escherichia	3400.0	0	Escherichia coli	3400.0	0
NODE_1309_length_392_cov_0.735849	392	0.574	0	1.2047	undef	2655.0	0	Pseudomonadota	2655.0	0	Enterobacterales	2655.0	0	Enterobacteriaceae	2655.0	0	Escherichia	2655.0	0	Escherichia coli	2655.0	0
NODE_1310_length_392_cov_0.600000	392	0.3699	0	1.2047	undef	910.0	0	Pseudomonadota	910.0	0	Enterobacterales	910.0	0	Enterobacteriaceae	910.0	0	Escherichia	910.0	0	Escherichia coli	910.0	0
NODE_1311_length_391_cov_2.375000	391	0.5934	0	3.6234	undef	3571.0	0	Pseudomonadota	3571.0	0	Enterobacterales	3571.0	0	Enterobacteriaceae	3571.0	0	Escherichia	3571.0	0	Escherichia coli	3571.0	0
NODE_1315_length_391_cov_1.026515	391	0.5269	0	2.4156	undef	3615.0	0	Pseudomonadota	3615.0	0	Enterobacterales	3615.0	0	Enterobacteriaceae	3615.0	0	Escherichia	3615.0	0	Escherichia coli	3615.0	0
NODE_1322_length_391_cov_0.931818	391	0.5499	0	1.2078	undef	3390.0	0	Pseudomonadota	3390.0	0	Enterobacterales	3390.0	0	Enterobacteriaceae	3390.0	0	Escherichia	3390.0	0	Escherichia coli	3390.0	0
NODE_1323_length_391_cov_0.909091	391	0.5371	0	0.6039	undef	3445.0	0	Pseudomonadota	3445.0	0	Enterobacterales	3445.0	0	Enterobacteriaceae	3445.0	0	Escherichia	3445.0	0	Escherichia coli	3445.0	0
NODE_1324_length_391_cov_0.909091	391	0.5038	0	1.2078	undef	3170.0	0	Pseudomonadota	3170.0	0	Enterobacterales	3170.0	0	Enterobacteriaceae	3170.0	0	Escherichia	3170.0	0	Escherichia coli	3170.0	0
NODE_1327_length_390_cov_1.406844	390	0.4513	0	6.0546	undef	2830.0	0	Pseudomonadota	2830.0	0	Enterobacterales	2830.0	0	Enterobacteriaceae	2830.0	0	Escherichia	2830.0	0	Escherichia coli	2830.0	0
NODE_1329_length_390_cov_0.942966	390	0.5282	0	1.2109	undef	3215.0	0	Pseudomonadota	3215.0	0	Enterobacterales	3215.0	0	Enterobacteriaceae	3215.0	0	Escherichia	3215.0	0	Escherichia coli	3215.0	0
NODE_1334_length_390_cov_0.931559	390	0.541	0	0.6055	undef	3380.0	0	Pseudomonadota	3380.0	0	Enterobacterales	3380.0	0	Enterobacteriaceae	3380.0	0	Escherichia	3380.0	0	Escherichia coli	3380.0	0
NODE_1338_length_389_cov_1.232824	389	0.3393	0	3.6421	undef	3015.0	0	Pseudomonadota	3015.0	0	Enterobacterales	3015.0	0	Enterobacteriaceae	3015.0	0	Escherichia	3015.0	0	Escherichia coli	3015.0	0
NODE_1340_length_389_cov_1.041985	389	0.563	0	1.821	undef	3270.0	0	Pseudomonadota	3270.0	0	Enterobacterales	3270.0	0	Enterobacteriaceae	3270.0	0	Escherichia	3270.0	0	Escherichia coli	3270.0	0
NODE_1344_length_389_cov_0.946565	389	0.3805	0	1.214	undef	3595.0	0	Pseudomonadota	3595.0	0	Enterobacterales	3595.0	0	Enterobacteriaceae	3595.0	0	Escherichia	3595.0	0	Escherichia coli	3595.0	0
NODE_1352_length_389_cov_0.935115	389	0.5141	0	1.214	undef	2810.0	0	Pseudomonadota	2810.0	0	Enterobacterales	2810.0	0	Enterobacteriaceae	2810.0	0	Escherichia	2810.0	0	Escherichia coli	2810.0	0
NODE_1353_length_389_cov_0.931298	389	0.4884	0	1.821	undef	3516.0	0	Pseudomonadota	3516.0	0	Enterobacterales	3516.0	0	Enterobacteriaceae	3516.0	0	Escherichia	3516.0	0	Escherichia coli	3516.0	0
NODE_1354_length_389_cov_0.916031	389	0.5141	0	0.607	undef	3130.0	0	Pseudomonadota	3130.0	0	Enterobacterales	3130.0	0	Enterobacteriaceae	3130.0	0	Escherichia	3130.0	0	Escherichia coli	3130.0	0
NODE_1355_length_389_cov_0.900763	389	0.4576	0	1.214	undef	3565.0	0	Pseudomonadota	3565.0	0	Enterobacterales	3565.0	0	Enterobacteriaceae	3565.0	0	Escherichia	3565.0	0	Escherichia coli	3565.0	0
NODE_1356_length_389_cov_0.839695	389	0.3985	0	1.214	undef	3095.0	0	Pseudomonadota	3095.0	0	Enterobacterales	3095.0	0	Enterobacteriaceae	3095.0	0	Escherichia	3095.0	0	Escherichia coli	3095.0	0
NODE_1357_length_389_cov_0.812977	389	0.5064	0	1.214	undef	3543.0	0	Pseudomonadota	3543.0	0	Enterobacterales	3543.0	0	Enterobacteriaceae	3543.0	0	Escherichia	3543.0	0	Escherichia coli	3543.0	0
NODE_1361_length_389_cov_0.732824	389	0.4473	0	1.214	undef	2265.0	0	Pseudomonadota	2265.0	0	Enterobacterales	2265.0	0	Enterobacteriaceae	2265.0	0	Escherichia	2265.0	0	Escherichia coli	2265.0	0
NODE_1362_length_388_cov_195.597701	388	0.5387	0	305.5057	undef	3585.0	0	Pseudomonadota	3585.0	0	Enterobacterales	3585.0	0	Enterobacteriaceae	3585.0	0	Escherichia	2151.0	1	Escherichia coli	2151.0	1
NODE_1367_length_388_cov_1.455939	388	0.5722	0	1.2172	undef	3515.0	0	Pseudomonadota	3515.0	0	Enterobacterales	3515.0	0	Enterobacteriaceae	3515.0	0	Escherichia	3515.0	0	Escherichia coli	3515.0	0
NODE_1371_length_388_cov_0.950192	388	0.5	0	0.0	undef	3445.0	0	Pseudomonadota	3445.0	0	Enterobacterales	3445.0	0	Enterobacteriaceae	3445.0	0	Escherichia	3445.0	0	Escherichia coli	3445.0	0
NODE_1376_length_388_cov_0.950192	388	0.5567	0	0.6086	undef	3365.0	0	Pseudomonadota	3365.0	0	Enterobacterales	3365.0	0	Enterobacteriaceae	3365.0	0	Escherichia	3365.0	0	Escherichia coli	3365.0	0
NODE_1377_length_388_cov_0.950192	388	0.5155	0	1.2172	undef	3315.0	0	Pseudomonadota	3315.0	0	Enterobacterales	3315.0	0	Enterobacteriaceae	3315.0	0	Escherichia	3315.0	0	Escherichia coli	3315.0	0
NODE_1379_length_388_cov_0.854406	388	0.518	0	1.8257	undef	3520.0	0	Pseudomonadota	3520.0	0	Enterobacterales	3520.0	0	Enterobacteriaceae	3520.0	0	Escherichia	3520.0	0	Escherichia coli	3520.0	0
