## 1.1.1
## assembly	: /home/users/sc1830/testing/contigs_04S62.fasta
## coverage	 bam0 - /home/users/sc1830/testing/sorted_mapped_04S62.bam
## taxonomy	 tax0 - /home/users/sc1830/testing/contigs_04S62.fasta.vs.nt.cul5.1e5.megablast.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6%s	superkingdom.s.7%s	superkingdom.c.8	phylum.t.9%s	phylum.s.10%s	phylum.c.11	order.t.12%s	order.s.13%s	order.c.14	family.t.15%s	family.s.16%s	family.c.17	genus.t.18%s	genus.s.19%s	genus.c.20	species.t.21%s	species.s.22%s	species.c.23
NODE_221_length_451_cov_0.672840	451	0.7051	0	1.0443	undef	4030.0	0	Pseudomonadota	4030.0	0	Pseudomonadales	4030.0	0	Pseudomonadaceae	4030.0	0	Pseudomonas	4030.0	0	Pseudomonas aeruginosa	4030.0	0
NODE_222_length_451_cov_0.456790	451	0.7007	0	2.0886	undef	3975.0	0	Pseudomonadota	3975.0	0	Pseudomonadales	3975.0	0	Pseudomonadaceae	3975.0	0	Pseudomonas	3975.0	0	Pseudomonas aeruginosa	3975.0	0
NODE_223_length_450_cov_0.767802	450	0.58	0	1.0466	undef	4160.0	0	Pseudomonadota	4160.0	0	Pseudomonadales	4160.0	0	Pseudomonadaceae	4160.0	0	Pseudomonas	4160.0	0	Pseudomonas aeruginosa	4160.0	0
NODE_224_length_450_cov_0.767802	450	0.6111	0	1.0466	undef	4160.0	0	Pseudomonadota	4160.0	0	Pseudomonadales	4160.0	0	Pseudomonadaceae	4160.0	0	Pseudomonas	4160.0	0	Pseudomonas aeruginosa	4160.0	0
NODE_225_length_449_cov_1.307453	449	0.6392	0	2.098	undef	4087.0	0	Pseudomonadota	4087.0	0	Burkholderiales	4087.0	0	Alcaligenaceae	4087.0	0	Bordetella	4087.0	0	Bordetella bronchiseptica	3274.0	1
NODE_226_length_449_cov_1.232919	449	0.7283	0	2.098	undef	4150.0	0	Pseudomonadota	4150.0	0	Pseudomonadales	4150.0	0	Pseudomonadaceae	4150.0	0	Pseudomonas	4150.0	0	Pseudomonas aeruginosa	4150.0	0
NODE_227_length_449_cov_0.770186	449	0.6748	0	1.049	undef	4150.0	0	Pseudomonadota	4150.0	0	Pseudomonadales	4150.0	0	Pseudomonadaceae	4150.0	0	Pseudomonas	4150.0	0	Pseudomonas aeruginosa	4150.0	0
NODE_228_length_449_cov_0.704969	449	0.6526	0	1.049	undef	4150.0	0	Pseudomonadota	4150.0	0	Pseudomonadales	4150.0	0	Pseudomonadaceae	4150.0	0	Pseudomonas	4150.0	0	Pseudomonas aeruginosa	4150.0	0
NODE_229_length_449_cov_0.698758	449	0.6414	0	1.049	undef	4065.0	0	Pseudomonadota	4065.0	0	Pseudomonadales	4065.0	0	Pseudomonadaceae	4065.0	0	Pseudomonas	4065.0	0	Pseudomonas aeruginosa	4065.0	0
NODE_230_length_448_cov_0.772586	448	0.3795	0	1.0513	undef	4140.0	0	Bacillota	4140.0	0	Lactobacillales	4140.0	0	Enterococcaceae	4140.0	0	Enterococcus	4140.0	0	Enterococcus faecalis	4140.0	0
NODE_231_length_446_cov_1.166144	446	0.6592	0	2.1121	undef	4120.0	0	Pseudomonadota	4120.0	0	Pseudomonadales	4120.0	0	Pseudomonadaceae	4120.0	0	Pseudomonas	4120.0	0	Pseudomonas aeruginosa	4120.0	0
NODE_232_length_446_cov_0.777429	446	0.648	0	1.056	undef	4120.0	0	Pseudomonadota	4120.0	0	Burkholderiales	4120.0	0	Alcaligenaceae	4120.0	0	Bordetella	4120.0	0	Bordetella bronchiseptica	4120.0	0
NODE_233_length_446_cov_0.777429	446	0.6659	0	1.056	undef	4120.0	0	Pseudomonadota	4120.0	0	Pseudomonadales	4120.0	0	Pseudomonadaceae	4120.0	0	Pseudomonas	4120.0	0	Pseudomonas aeruginosa	4120.0	0
NODE_234_length_446_cov_0.777429	446	0.5583	0	1.056	undef	4095.0	0	Pseudomonadota	4095.0	0	Pseudomonadales	4095.0	0	Pseudomonadaceae	4095.0	0	Pseudomonas	4095.0	0	Pseudomonas aeruginosa	4095.0	0
NODE_235_length_446_cov_0.777429	446	0.4664	0	1.056	undef	4120.0	0	Pseudomonadota	4120.0	0	Enterobacterales	4120.0	0	Enterobacteriaceae	4120.0	0	Escherichia	4120.0	0	Escherichia coli	4120.0	0
NODE_236_length_445_cov_0.779874	445	0.6404	0	1.0584	undef	4110.0	0	Pseudomonadota	4110.0	0	Pseudomonadales	4110.0	0	Pseudomonadaceae	4110.0	0	Pseudomonas	4110.0	0	Pseudomonas aeruginosa	4110.0	0
NODE_237_length_445_cov_0.779874	445	0.6202	0	1.0584	undef	4110.0	0	Pseudomonadota	4110.0	0	Pseudomonadales	4110.0	0	Pseudomonadaceae	4110.0	0	Pseudomonas	4110.0	0	Pseudomonas aeruginosa	4110.0	0
NODE_238_length_445_cov_0.761006	445	0.6876	0	2.1168	undef	4055.0	0	Pseudomonadota	4055.0	0	Pseudomonadales	4055.0	0	Pseudomonadaceae	4055.0	0	Pseudomonas	4055.0	0	Pseudomonas aeruginosa	4055.0	0
NODE_239_length_445_cov_0.729560	445	0.5933	0	1.0584	undef	4085.0	0	Pseudomonadota	4085.0	0	Burkholderiales	4085.0	0	Alcaligenaceae	4085.0	0	Bordetella	4085.0	0	Bordetella parapertussis	2451.0	1
NODE_240_length_444_cov_0.782334	444	0.6126	0	1.0608	undef	4105.0	0	Pseudomonadota	4105.0	0	Pseudomonadales	4105.0	0	Pseudomonadaceae	4105.0	0	Pseudomonas	4105.0	0	Pseudomonas aeruginosa	4105.0	0
NODE_241_length_444_cov_0.782334	444	0.6149	0	1.0608	undef	4105.0	0	Pseudomonadota	4105.0	0	Pseudomonadales	4105.0	0	Pseudomonadaceae	4105.0	0	Pseudomonas	4105.0	0	Pseudomonas aeruginosa	4105.0	0
NODE_242_length_443_cov_1.569620	443	0.3205	0	2.1264	undef	3703.0	0	Bacillota	3703.0	0	Veillonellales	3703.0	0	Veillonellaceae	3703.0	0	Veillonella	3703.0	0	Veillonella parvula	3054.0	1
NODE_243_length_443_cov_1.373418	443	0.6885	0	2.1264	undef	4065.0	0	Pseudomonadota	4065.0	0	Pseudomonadales	4065.0	0	Pseudomonadaceae	4065.0	0	Pseudomonas	4065.0	0	Pseudomonas aeruginosa	4065.0	0
NODE_244_length_443_cov_0.784810	443	0.6795	0	1.0632	undef	4095.0	0	Pseudomonadota	4095.0	0	Pseudomonadales	4095.0	0	Pseudomonadaceae	4095.0	0	Pseudomonas	4095.0	0	Pseudomonas aeruginosa	4095.0	0
NODE_245_length_443_cov_0.784810	443	0.6637	0	1.0632	undef	4095.0	0	Pseudomonadota	4095.0	0	Pseudomonadales	4095.0	0	Pseudomonadaceae	4095.0	0	Pseudomonas	4095.0	0	Pseudomonas aeruginosa	4095.0	0
NODE_246_length_443_cov_0.781646	443	0.3499	0	1.0632	undef	4065.0	0	Chordata	4065.0	0	Primates	4065.0	0	Hominidae	4065.0	0	Homo	4065.0	0	Homo sapiens	4065.0	0
NODE_247_length_443_cov_0.715190	443	0.6749	0	1.0632	undef	4065.0	0	Pseudomonadota	4065.0	0	Pseudomonadales	4065.0	0	Pseudomonadaceae	4065.0	0	Pseudomonas	4065.0	0	Pseudomonas aeruginosa	4065.0	0
NODE_248_length_442_cov_1.574603	442	0.6041	0	2.1312	undef	4085.0	0	Pseudomonadota	4085.0	0	Pseudomonadales	4085.0	0	Pseudomonadaceae	4085.0	0	Pseudomonas	4085.0	0	Pseudomonas aeruginosa	4085.0	0
NODE_249_length_442_cov_0.787302	442	0.5814	0	1.0656	undef	4085.0	0	Pseudomonadota	4085.0	0	Pseudomonadales	4085.0	0	Pseudomonadaceae	4085.0	0	Pseudomonas	4085.0	0	Pseudomonas aeruginosa	4085.0	0
NODE_250_length_442_cov_0.780952	442	0.7149	0	1.0656	undef	4050.0	0	Pseudomonadota	4050.0	0	Burkholderiales	4050.0	0	Alcaligenaceae	4050.0	0	Bordetella	4050.0	0	Bordetella bronchiseptica	3244.0	1
NODE_251_length_442_cov_0.736508	442	0.6855	0	1.0656	undef	3945.0	0	Pseudomonadota	3945.0	0	Pseudomonadales	3945.0	0	Pseudomonadaceae	3945.0	0	Pseudomonas	3945.0	0	Pseudomonas aeruginosa	3945.0	0
NODE_252_length_441_cov_1.579618	441	0.5624	0	2.136	undef	4075.0	0	Pseudomonadota	4075.0	0	Pseudomonadales	4075.0	0	Pseudomonadaceae	4075.0	0	Pseudomonas	4075.0	0	Pseudomonas aeruginosa	4075.0	0
NODE_253_length_441_cov_0.773885	441	0.712	0	1.068	undef	1180.0	0	Actinomycetota	1180.0	0	Rubrobacterales	1180.0	0	Rubrobacteraceae	1180.0	0	Rubrobacter	1180.0	0	Rubrobacter xylanophilus	1180.0	0
NODE_254_length_440_cov_0.769968	440	0.6273	0	52.4512	undef	2255.0	0	Pseudomonadota	2255.0	0	Enterobacterales	2255.0	0	Enterobacteriaceae	2255.0	0	Escherichia	2255.0	0	Escherichia coli	2255.0	0
NODE_255_length_440_cov_0.769968	440	0.4955	0	1.0704	undef	3260.0	0	Pseudomonadota	3260.0	0	Enterobacterales	3260.0	0	Enterobacteriaceae	3260.0	0	Escherichia	3260.0	0	Escherichia coli	3260.0	0
NODE_256_length_440_cov_0.728435	440	0.5955	0	1.0704	undef	4065.0	0	Pseudomonadota	4065.0	0	Pseudomonadales	4065.0	0	Pseudomonadaceae	4065.0	0	Pseudomonas	4065.0	0	Pseudomonas aeruginosa	4065.0	0
NODE_257_length_440_cov_0.706070	440	0.6932	0	1.0704	undef	4065.0	0	Pseudomonadota	4065.0	0	Pseudomonadales	4065.0	0	Pseudomonadaceae	4065.0	0	Pseudomonas	4065.0	0	Pseudomonas aeruginosa	4065.0	0
NODE_258_length_439_cov_1.532051	439	0.4579	0	2.1457	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
NODE_259_length_439_cov_0.794872	439	0.6264	0	1.0729	undef	4055.0	0	Pseudomonadota	4055.0	0	Pseudomonadales	4055.0	0	Pseudomonadaceae	4055.0	0	Pseudomonas	4055.0	0	Pseudomonas aeruginosa	4055.0	0
NODE_260_length_439_cov_0.794872	439	0.5877	0	1.0729	undef	4055.0	0	Pseudomonadota	4055.0	0	Pseudomonadales	4055.0	0	Pseudomonadaceae	4055.0	0	Pseudomonas	4055.0	0	Pseudomonas aeruginosa	3244.0	1
NODE_261_length_439_cov_0.663462	439	0.4055	0	1.0729	undef	1730.0	0	Pseudomonadota	1730.0	0	Enterobacterales	1730.0	0	Enterobacteriaceae	1730.0	0	Escherichia	1730.0	0	Escherichia coli	1730.0	0
NODE_262_length_439_cov_0.663462	439	0.3941	0	1.0729	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
NODE_263_length_438_cov_1.594855	438	0.6849	0	2.1506	undef	4045.0	0	Pseudomonadota	4045.0	0	Pseudomonadales	4045.0	0	Pseudomonadaceae	4045.0	0	Pseudomonas	4045.0	0	Pseudomonas aeruginosa	4045.0	0
NODE_264_length_438_cov_1.594855	438	0.6963	0	2.1506	undef	4045.0	0	Pseudomonadota	4045.0	0	Pseudomonadales	4045.0	0	Pseudomonadaceae	4045.0	0	Pseudomonas	4045.0	0	Pseudomonas aeruginosa	4045.0	0
NODE_265_length_438_cov_0.797428	438	0.6918	0	1.0753	undef	4045.0	0	Pseudomonadota	4045.0	0	Pseudomonadales	4045.0	0	Pseudomonadaceae	4045.0	0	Pseudomonas	4045.0	0	Pseudomonas aeruginosa	4045.0	0
NODE_266_length_438_cov_0.778135	438	0.6484	0	1.0753	undef	3990.0	0	Actinomycetota	3990.0	0	Propionibacteriales	3990.0	0	Propionibacteriaceae	3990.0	0	Cutibacterium	3990.0	0	Cutibacterium acnes	3990.0	0
NODE_267_length_437_cov_1.600000	437	0.7323	0	2.1556	undef	4040.0	0	Pseudomonadota	4040.0	0	Pseudomonadales	4040.0	0	Pseudomonadaceae	4040.0	0	Pseudomonas	4040.0	0	Pseudomonas aeruginosa	4040.0	0
NODE_268_length_437_cov_1.600000	437	0.6979	0	2.1556	undef	4040.0	0	Pseudomonadota	4040.0	0	Pseudomonadales	4040.0	0	Pseudomonadaceae	4040.0	0	Pseudomonas	4040.0	0	Pseudomonas aeruginosa	4040.0	0
NODE_269_length_437_cov_1.600000	437	0.6636	0	2.1556	undef	4040.0	0	Pseudomonadota	4040.0	0	Pseudomonadales	4040.0	0	Pseudomonadaceae	4040.0	0	Pseudomonas	4040.0	0	Pseudomonas aeruginosa	4040.0	0
NODE_270_length_437_cov_0.800000	437	0.6636	0	1.0778	undef	4040.0	0	Pseudomonadota	4040.0	0	Burkholderiales	4040.0	0	Alcaligenaceae	4040.0	0	Bordetella	4040.0	0	Bordetella parapertussis	2424.0	1
NODE_271_length_437_cov_0.800000	437	0.6819	0	1.0778	undef	4040.0	0	Pseudomonadota	4040.0	0	Pseudomonadales	4040.0	0	Pseudomonadaceae	4040.0	0	Pseudomonas	4040.0	0	Pseudomonas aeruginosa	4040.0	0
NODE_272_length_437_cov_0.800000	437	0.4783	0	1.0778	undef	4010.0	0	Chordata	4010.0	0	Primates	4010.0	0	Hominidae	4010.0	0	Homo	4010.0	0	Homo sapiens	4010.0	0
NODE_273_length_437_cov_0.667742	437	0.3913	0	2.1556	undef	3900.0	0	Chordata	3900.0	0	Primates	3900.0	0	Hominidae	3900.0	0	Homo	3900.0	0	Homo sapiens	3900.0	0
NODE_274_length_437_cov_0.661290	437	0.7437	0	3.7722	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
NODE_275_length_436_cov_0.802589	436	0.5115	0	1.0803	undef	4030.0	0	Pseudomonadota	4030.0	0	Enterobacterales	4030.0	0	Enterobacteriaceae	4030.0	0	Escherichia	4030.0	0	Escherichia coli	4030.0	0
NODE_276_length_436_cov_0.802589	436	0.539	0	1.0803	undef	4030.0	0	Pseudomonadota	4030.0	0	Pseudomonadales	4030.0	0	Pseudomonadaceae	4030.0	0	Pseudomonas	4030.0	0	Pseudomonas aeruginosa	4030.0	0
NODE_277_length_436_cov_0.802589	436	0.6399	0	2.1605	undef	4030.0	0	Pseudomonadota	4030.0	0	Pseudomonadales	4030.0	0	Pseudomonadaceae	4030.0	0	Pseudomonas	4030.0	0	Pseudomonas aeruginosa	4030.0	0
NODE_278_length_435_cov_2.454545	435	0.6667	0	3.7896	undef	3050.0	0	Pseudomonadota	3050.0	0	Pseudomonadales	3050.0	0	Pseudomonadaceae	3050.0	0	Pseudomonas	3050.0	0	Pseudomonas aeruginosa	3050.0	0
NODE_279_length_435_cov_0.805195	435	0.3264	0	1.0827	undef	4020.0	0	Chordata	4020.0	0	Primates	4020.0	0	Hominidae	4020.0	0	Homo	4020.0	0	Homo sapiens	4020.0	0
NODE_280_length_435_cov_0.805195	435	0.7172	0	1.0827	undef	4020.0	0	Pseudomonadota	4020.0	0	Burkholderiales	4020.0	0	Alcaligenaceae	4020.0	0	Bordetella	4020.0	0	Bordetella parapertussis	2412.0	1
NODE_281_length_435_cov_0.805195	435	0.5149	0	1.0827	undef	4020.0	0	Pseudomonadota	4020.0	0	Pseudomonadales	4020.0	0	Pseudomonadaceae	4020.0	0	Pseudomonas	4020.0	0	Pseudomonas aeruginosa	4020.0	0
NODE_282_length_435_cov_0.691558	435	0.6736	0	1.0827	undef	3955.0	0	Pseudomonadota	3955.0	0	Pseudomonadales	3955.0	0	Pseudomonadaceae	3955.0	0	Pseudomonas	3955.0	0	Pseudomonas aeruginosa	3955.0	0
NODE_283_length_434_cov_1.211726	434	0.6912	0	2.1705	undef	3995.0	0	Pseudomonadota	3995.0	0	Burkholderiales	3995.0	0	Alcaligenaceae	3995.0	0	Bordetella	3995.0	0	Bordetella parapertussis	2391.0	1
NODE_284_length_434_cov_0.778502	434	0.6382	0	1.0852	undef	3870.0	0	Pseudomonadota	3870.0	0	Pseudomonadales	3870.0	0	Pseudomonadaceae	3870.0	0	Pseudomonas	3870.0	0	Pseudomonas aeruginosa	3870.0	0
NODE_285_length_433_cov_1.464052	433	0.7529	0	2.1755	undef	3957.0	0	Pseudomonadota	3957.0	0	Burkholderiales	3957.0	0	Alcaligenaceae	3957.0	0	Bordetella	3957.0	0	Bordetella bronchiseptica	1590.0	2
NODE_286_length_433_cov_0.810458	433	0.5889	0	1.0877	undef	4000.0	0	Pseudomonadota	4000.0	0	Pseudomonadales	4000.0	0	Pseudomonadaceae	4000.0	0	Pseudomonas	4000.0	0	Pseudomonas aeruginosa	4000.0	0
NODE_287_length_432_cov_0.813115	432	0.6528	0	1.0903	undef	3990.0	0	Pseudomonadota	3990.0	0	Pseudomonadales	3990.0	0	Pseudomonadaceae	3990.0	0	Pseudomonas	3990.0	0	Pseudomonas aeruginosa	3990.0	0
NODE_288_length_432_cov_0.813115	432	0.6389	0	1.0903	undef	3990.0	0	Pseudomonadota	3990.0	0	Pseudomonadales	3990.0	0	Pseudomonadaceae	3990.0	0	Pseudomonas	3990.0	0	Pseudomonas aeruginosa	3990.0	0
NODE_289_length_432_cov_0.796721	432	0.6389	0	1.0903	undef	3965.0	0	Actinomycetota	3965.0	0	Propionibacteriales	3965.0	0	Propionibacteriaceae	3965.0	0	Cutibacterium	3965.0	0	Cutibacterium acnes	3965.0	0
NODE_290_length_432_cov_0.783607	432	0.6065	0	2.7256	undef	3990.0	0	Pseudomonadota	3990.0	0	Pseudomonadales	3990.0	0	Pseudomonadaceae	3990.0	0	Pseudomonas	3990.0	0	Pseudomonas aeruginosa	3990.0	0
NODE_291_length_431_cov_1.223684	431	0.6937	0	2.1856	undef	3925.0	0	Pseudomonadota	3925.0	0	Pseudomonadales	3925.0	0	Pseudomonadaceae	3925.0	0	Pseudomonas	3925.0	0	Pseudomonas aeruginosa	3925.0	0
NODE_292_length_431_cov_0.815789	431	0.3666	0	1.0928	undef	3985.0	0	Bacillota	3985.0	0	Lactobacillales	3985.0	0	Enterococcaceae	3985.0	0	Enterococcus	3985.0	0	Enterococcus faecalis	3985.0	0
NODE_293_length_431_cov_0.815789	431	0.645	0	1.0928	undef	3985.0	0	Pseudomonadota	3985.0	0	Pseudomonadales	3985.0	0	Pseudomonadaceae	3985.0	0	Pseudomonas	3985.0	0	Pseudomonas aeruginosa	3985.0	0
NODE_294_length_431_cov_0.789474	431	0.8144	0	38.2475	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
NODE_295_length_431_cov_0.723684	431	0.4269	0	1.0928	undef	1117.0	0	Pseudomonadota	1117.0	0	Enterobacterales	1117.0	0	Enterobacteriaceae	937.0	1	Kluyvera	763.0	2	Kluyvera ascorbata	491.0	3
NODE_296_length_431_cov_0.694079	431	0.6543	0	1.0928	undef	2350.0	0	Pseudomonadota	2350.0	0	Enterobacterales	2350.0	0	Enterobacteriaceae	2350.0	0	Escherichia	2350.0	0	Escherichia coli	2350.0	0
NODE_297_length_431_cov_0.657895	431	0.3619	0	1.0928	undef	3955.0	0	Chordata	3955.0	0	Primates	3955.0	0	Hominidae	3955.0	0	Homo	3955.0	0	Homo sapiens	3955.0	0
NODE_298_length_430_cov_0.818482	430	0.6349	0	1.0953	undef	3975.0	0	Pseudomonadota	3975.0	0	Pseudomonadales	3975.0	0	Pseudomonadaceae	3975.0	0	Pseudomonas	3975.0	0	Pseudomonas aeruginosa	3975.0	0
NODE_299_length_430_cov_0.818482	430	0.6977	0	1.0953	undef	3975.0	0	Pseudomonadota	3975.0	0	Pseudomonadales	3975.0	0	Pseudomonadaceae	3975.0	0	Pseudomonas	3975.0	0	Pseudomonas aeruginosa	3975.0	0
NODE_300_length_430_cov_0.808581	430	0.7256	0	1.0953	undef	3945.0	0	Pseudomonadota	3945.0	0	Pseudomonadales	3945.0	0	Pseudomonadaceae	3945.0	0	Pseudomonas	3945.0	0	Pseudomonas aeruginosa	3945.0	0
NODE_301_length_430_cov_0.693069	430	0.7302	0	1.0953	undef	3865.0	0	Pseudomonadota	3865.0	0	Burkholderiales	3865.0	0	Alcaligenaceae	3865.0	0	Bordetella	3865.0	0	Bordetella bronchiseptica	3865.0	0
NODE_302_length_430_cov_0.650165	430	0.7419	0	2.1907	undef	1065.0	0	Actinomycetota	1065.0	0	Pseudonocardiales	1065.0	0	Pseudonocardiaceae	1065.0	0	Pseudonocardia	261.0	4	Pseudonocardia sp. DSM 110487	261.0	4
NODE_303_length_429_cov_0.821192	429	0.655	0	1.0979	undef	3965.0	0	Pseudomonadota	3965.0	0	Burkholderiales	3965.0	0	Alcaligenaceae	3965.0	0	Bordetella	3965.0	0	Bordetella bronchiseptica	3965.0	0
NODE_304_length_429_cov_0.821192	429	0.5012	0	1.0979	undef	2150.0	0	Pseudomonadota	2150.0	0	Hyphomicrobiales	2150.0	0	Brucellaceae	2150.0	0	Brucella	1321.0	1	Brucella pseudogrignonensis	603.0	6
NODE_305_length_429_cov_0.708609	429	0.6014	0	1.0979	undef	737.0	0	Deinococcota	737.0	0	Thermales	737.0	0	Thermaceae	737.0	0	Allomeiothermus	737.0	0	Allomeiothermus silvanus	737.0	0
NODE_306_length_429_cov_0.705298	429	0.6177	0	1.0979	undef	444.0	0	Pseudomonadota	444.0	0	Enterobacterales	444.0	0	Enterobacteriaceae	444.0	0	Shigella	444.0	0	Shigella dysenteriae	444.0	0
NODE_307_length_428_cov_0.823920	428	0.5958	0	1.1004	undef	3955.0	0	Actinomycetota	3955.0	0	Propionibacteriales	3955.0	0	Propionibacteriaceae	3955.0	0	Cutibacterium	3955.0	0	Cutibacterium acnes	3955.0	0
NODE_308_length_428_cov_0.823920	428	0.6776	0	1.1004	undef	3955.0	0	Pseudomonadota	3955.0	0	Pseudomonadales	3955.0	0	Pseudomonadaceae	3955.0	0	Pseudomonas	3955.0	0	Pseudomonas aeruginosa	3955.0	0
NODE_309_length_428_cov_0.823920	428	0.7126	0	1.1004	undef	3955.0	0	Pseudomonadota	3955.0	0	Pseudomonadales	3955.0	0	Pseudomonadaceae	3955.0	0	Pseudomonas	3955.0	0	Pseudomonas aeruginosa	3955.0	0
NODE_310_length_428_cov_0.823920	428	0.6846	0	1.1004	undef	3955.0	0	Pseudomonadota	3955.0	0	Burkholderiales	3955.0	0	Alcaligenaceae	3955.0	0	Bordetella	3955.0	0	Bordetella bronchiseptica	3955.0	0
NODE_311_length_427_cov_0.826667	427	0.3489	0	1.103	undef	3786.0	0	Bacillota	3786.0	0	Bacillales	3786.0	0	Staphylococcaceae	3786.0	0	Staphylococcus	3786.0	0	Staphylococcus cohnii	3085.0	1
NODE_312_length_427_cov_0.826667	427	0.5878	0	1.103	undef	3945.0	0	Pseudomonadota	3945.0	0	Pseudomonadales	3945.0	0	Pseudomonadaceae	3945.0	0	Pseudomonas	3945.0	0	Pseudomonas aeruginosa	3945.0	0
NODE_313_length_427_cov_0.763333	427	0.466	0	1.103	undef	3565.0	0	Pseudomonadota	3565.0	0	Enterobacterales	3565.0	0	Enterobacteriaceae	3565.0	0	Escherichia	2853.0	1	Escherichia coli	2853.0	1
NODE_314_length_427_cov_0.533333	427	0.3747	0	2.7576	undef	3475.0	0	Chordata	3475.0	0	Primates	3475.0	0	Hominidae	3475.0	0	Homo	3475.0	0	Homo sapiens	3475.0	0
NODE_315_length_426_cov_1.658863	426	0.6784	0	2.2112	undef	3935.0	0	Pseudomonadota	3935.0	0	Pseudomonadales	3935.0	0	Pseudomonadaceae	3935.0	0	Pseudomonas	3935.0	0	Pseudomonas aeruginosa	3935.0	0
NODE_316_length_426_cov_0.829431	426	0.6808	0	2.2112	undef	3910.0	0	Pseudomonadota	3910.0	0	Burkholderiales	3910.0	0	Alcaligenaceae	3910.0	0	Bordetella	3910.0	0	Bordetella bronchiseptica	3128.0	1
NODE_317_length_426_cov_0.829431	426	0.5939	0	1.1056	undef	3935.0	0	Actinomycetota	3935.0	0	Propionibacteriales	3935.0	0	Propionibacteriaceae	3935.0	0	Cutibacterium	3935.0	0	Cutibacterium acnes	3935.0	0
NODE_318_length_426_cov_0.829431	426	0.716	0	1.1056	undef	3910.0	0	Pseudomonadota	3910.0	0	Burkholderiales	3910.0	0	Alcaligenaceae	3910.0	0	Bordetella	3910.0	0	Bordetella bronchiseptica	3910.0	0
NODE_319_length_426_cov_0.829431	426	0.5352	0	1.1056	undef	3910.0	0	Chordata	3910.0	0	Primates	3910.0	0	Hominidae	3910.0	0	Homo	3910.0	0	Homo sapiens	3910.0	0
NODE_320_length_426_cov_0.608696	426	0.6972	0	1.1056	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
NODE_321_length_425_cov_0.724832	425	0.6141	0	1.1082	undef	3900.0	0	Pseudomonadota	3900.0	0	Pseudomonadales	3900.0	0	Pseudomonadaceae	3900.0	0	Pseudomonas	3900.0	0	Pseudomonas aeruginosa	3900.0	0
NODE_322_length_425_cov_0.644295	425	0.6376	0	1.1082	undef	3790.0	0	Pseudomonadota	3790.0	0	Pseudomonadales	3790.0	0	Pseudomonadaceae	3790.0	0	Pseudomonas	3790.0	0	Pseudomonas aeruginosa	3790.0	0
NODE_323_length_424_cov_0.835017	424	0.7005	0	1.1108	undef	3920.0	0	Pseudomonadota	3920.0	0	Pseudomonadales	3920.0	0	Pseudomonadaceae	3920.0	0	Pseudomonas	3920.0	0	Pseudomonas aeruginosa	3920.0	0
NODE_324_length_424_cov_0.835017	424	0.6769	0	1.1108	undef	3902.0	0	Pseudomonadota	3902.0	0	Burkholderiales	3902.0	0	Alcaligenaceae	3902.0	0	Bordetella	3902.0	0	Bordetella bronchiseptica	2346.0	1
NODE_325_length_423_cov_0.915541	423	0.3381	0	1.6702	undef	1436.0	0	undef	1436.0	0	undef	1436.0	0	undef	1436.0	0	undef	1436.0	0	uncultured bacterium	953.0	1
NODE_326_length_423_cov_0.837838	423	0.7139	0	1.1135	undef	2012.0	0	Actinomycetota	2012.0	0	Micrococcales	2012.0	0	Intrasporangiaceae	1242.0	2	Janibacter	813.0	3	Nostocoides sp. HKS02	429.0	4
NODE_327_length_423_cov_0.837838	423	0.6643	0	1.1135	undef	3910.0	0	Pseudomonadota	3910.0	0	Pseudomonadales	3910.0	0	Pseudomonadaceae	3910.0	0	Pseudomonas	3910.0	0	Pseudomonas aeruginosa	3910.0	0
NODE_328_length_423_cov_0.837838	423	0.3806	0	1.1135	undef	3910.0	0	Chordata	3910.0	0	Primates	3910.0	0	Hominidae	3910.0	0	Homo	3910.0	0	Homo sapiens	3910.0	0
NODE_329_length_423_cov_0.837838	423	0.6927	0	1.1135	undef	3855.0	0	Pseudomonadota	3855.0	0	Pseudomonadales	3855.0	0	Pseudomonadaceae	3855.0	0	Pseudomonas	3855.0	0	Pseudomonas aeruginosa	3855.0	0
NODE_330_length_423_cov_0.837838	423	0.4775	0	1.1135	undef	3550.0	0	Pseudomonadota	3550.0	0	Enterobacterales	3550.0	0	Enterobacteriaceae	3550.0	0	Escherichia	3550.0	0	Escherichia coli	3550.0	0
NODE_331_length_423_cov_0.682432	423	0.669	0	1.1135	undef	3660.0	0	Pseudomonadota	3660.0	0	Pseudomonadales	3660.0	0	Pseudomonadaceae	3660.0	0	Pseudomonas	3660.0	0	Pseudomonas aeruginosa	3660.0	0
